- Starting CustomerProcessingApplication on MCKD-TRNG60-46 with PID 7744 (D:\customer\Customer-Data-Processing-and-report-generator-java-config-\target\classes started by comviva in D:\customer\Customer-Data-Processing-and-report-generator-java-config-)
- No active profile set, falling back to default profiles: default
- Started CustomerProcessingApplication in 6.616 seconds (JVM running for 8.085)
- Customer with phone number 44747 ------->Registration Status : Failed.
- Customer with phone number 44748 ------->Registration Status : Failed.
- Customer with phone number 44749 ------->Registration Status : Failed.
- Customer with phone number 44750 ------->Registration Status : Failed.
- Customer with phone number 44751 ------->Registration Status : Failed.
- Customer with phone number 44752 ------->Registration Status : Failed.
- Customer with phone number 44753 ------->Registration Status : Failed.
- Customer with phone number 44754 ------->Registration Status : Failed.
- Customer with phone number 44755 ------->Registration Status : Failed.
- Customer with phone number 44756 ------->Registration Status : Failed.
- Customer with phone number 44757 ------->Registration Status : Failed.
- Customer with phone number 44758 ------->Registration Status : Failed.
- Customer with phone number 44759 ------->Registration Status : Failed.
- Customer with phone number 44760 ------->Registration Status : Failed.
- Customer with phone number 44761 ------->Registration Status : Failed.
- Customer with phone number 44762 ------->Registration Status : Failed.
- Customer with phone number 44763 ------->Registration Status : Failed.
- Customer with phone number 44764 ------->Registration Status : Failed.
- Customer with phone number 44765 ------->Registration Status : Failed.
- Customer with phone number 44766 ------->Registration Status : Failed.
- Customer with phone number 44767 ------->Registration Status : Failed.
- Customer with phone number 44768 ------->Registration Status : Failed.
- Customer with phone number 44769 ------->Registration Status : Failed.
- Customer with phone number 44770 ------->Registration Status : Failed.
- Customer with phone number 44771 ------->Registration Status : Failed.
- Customer with phone number 44772 ------->Registration Status : Failed.
- Customer with phone number 44773 ------->Registration Status : Failed.
- Customer with phone number 44774 ------->Registration Status : Failed.
- Customer with phone number 44775 ------->Registration Status : Failed.
- Customer with phone number 44776 ------->Registration Status : Failed.
- Customer with phone number 44777 ------->Registration Status : Failed.
- Customer with phone number 44778 ------->Registration Status : Failed.
- Customer with phone number 44779 ------->Registration Status : Failed.
- Customer with phone number 44780 ------->Registration Status : Failed.
- Customer with phone number 44781 ------->Registration Status : Failed.
- Customer with phone number 44782 ------->Registration Status : Failed.
- Customer with phone number 44783 ------->Registration Status : Failed.
- Customer with phone number 44784 ------->Registration Status : Failed.
- Customer with phone number 44785 ------->Registration Status : Failed.
- Customer with phone number 44786 ------->Registration Status : Failed.
- Customer with phone number 44787 ------->Registration Status : Failed.
- Customer with phone number 44788 ------->Registration Status : Failed.
- Customer with phone number 44789 ------->Registration Status : Failed.
- Customer with phone number 44790 ------->Registration Status : Failed.
- Customer with phone number 44791 ------->Registration Status : Failed.
- Customer with phone number 44792 ------->Registration Status : Failed.
- Customer with phone number 44793 ------->Registration Status : Failed.
- Customer with phone number 44794 ------->Registration Status : Failed.
- Customer with phone number 44795 ------->Registration Status : Failed.
- Customer with phone number 44796 ------->Registration Status : Failed.
- Customer with phone number 44797 ------->Registration Status : Failed.
- Customer with phone number 44798 ------->Registration Status : Failed.
- Customer with phone number 44799 ------->Registration Status : Failed.
- Customer with phone number 44800 ------->Registration Status : Failed.
- Customer with phone number 44801 ------->Registration Status : Failed.
- Customer with phone number 44802 ------->Registration Status : Failed.
- Customer with phone number 44803 ------->Registration Status : Failed.
- Customer with phone number 44804 ------->Registration Status : Failed.
- Customer with phone number 44805 ------->Registration Status : Failed.
- Customer with phone number 44806 ------->Registration Status : Failed.
- Customer with phone number 44807 ------->Registration Status : Failed.
- Customer with phone number 44808 ------->Registration Status : Failed.
- Customer with phone number 44809 ------->Registration Status : Failed.
- Customer with phone number 44810 ------->Registration Status : Failed.
- Customer with phone number 44811 ------->Registration Status : Failed.
- Customer with phone number 44812 ------->Registration Status : Failed.
- Customer with phone number 44813 ------->Registration Status : Failed.
- Customer with phone number 44814 ------->Registration Status : Failed.
- Customer with phone number 44815 ------->Registration Status : Failed.
- Customer with phone number 44816 ------->Registration Status : Failed.
- Customer with phone number 44817 ------->Registration Status : Failed.
- Customer with phone number 44818 ------->Registration Status : Failed.
- Customer with phone number 44819 ------->Registration Status : Failed.
- Customer with phone number 44820 ------->Registration Status : Failed.
- Customer with phone number 44821 ------->Registration Status : Failed.
- Customer with phone number 44822 ------->Registration Status : Failed.
- Customer with phone number 44823 ------->Registration Status : Failed.
- Customer with phone number 44824 ------->Registration Status : Failed.
- Customer with phone number 44825 ------->Registration Status : Failed.
- Customer with phone number 44826 ------->Registration Status : Failed.
- Customer with phone number 44827 ------->Registration Status : Failed.
- Customer with phone number 44828 ------->Registration Status : Failed.
- Customer with phone number 44829 ------->Registration Status : Failed.
- Customer with phone number 44830 ------->Registration Status : Failed.
- Customer with phone number 44831 ------->Registration Status : Failed.
